1	1	1765892782.7745903	9.339e+04	7.851e+03	6.003e+03	2.470e+04	2.282e+03	9.105e+04	7.385e+03	47.90	99.72	27.92

500000.0	1	1765892783.7401235	9.332e+04	7.815e+03	6.003e+03	2.470e+04	2.290e+03	9.155e+04	7.389e+03	47.90	99.79	27.99

#####################################################_CICLO_INICIADO_1_DE_5_#####################################################
############################################################_BOMBA_LIGADA_############################################################
1	500000.0	1765892790.771671	6.142e+04	7.893e+03	5.980e+03	2.354e+04	1.784e+03	5.667e+04	7.192e+03	47.85	70.79	22.12

500000.0	500000.0	1765892791.732136	6.097e+04	8.915e+03	5.783e+03	2.253e+04	1.420e+03	3.440e+04	6.956e+03	47.86	70.79	18.19

500000.0	500000.0	1765892792.7716959	6.463e+04	9.889e+03	3.134e+03	2.202e+04	1.247e+03	2.579e+04	6.799e+03	47.88	70.55	15.62

500000.0	500000.0	1765892793.7301533	6.884e+04	1.054e+04	3.204e+03	2.176e+04	1.171e+03	2.211e+04	6.714e+03	47.90	70.55	13.96

500000.0	500000.0	1765892794.7670298	7.278e+04	1.091e+04	3.488e+03	2.160e+04	1.137e+03	2.042e+04	6.673e+03	47.90	70.79	13.04

500000.0	500000.0	1765892795.7281017	7.622e+04	1.110e+04	5.548e+03	2.153e+04	1.125e+03	1.963e+04	6.658e+03	47.88	70.51	12.54

500000.0	500000.0	1765892796.770124	7.875e+04	1.123e+04	5.628e+03	2.151e+04	1.126e+03	1.934e+04	6.653e+03	47.87	70.83	11.94

500000.0	500000.0	1765892797.7258348	8.122e+04	1.128e+04	5.634e+03	2.151e+04	1.131e+03	1.929e+04	6.653e+03	47.86	70.55	11.92

500000.0	500000.0	1765892798.7700076	8.327e+04	1.130e+04	5.611e+03	2.156e+04	1.139e+03	1.943e+04	6.658e+03	47.86	70.75	11.64

500000.0	500000.0	1765892799.723938	8.490e+04	1.133e+04	5.565e+03	2.162e+04	1.149e+03	1.963e+04	6.661e+03	47.85	70.63	11.48

500000.0	500000.0	1765892800.7720392	8.624e+04	1.136e+04	3.603e+03	2.169e+04	1.159e+03	1.991e+04	6.669e+03	47.84	70.87	11.52

500000.0	500000.0	1765892801.7220652	8.743e+04	1.139e+04	3.548e+03	2.177e+04	1.168e+03	2.015e+04	6.674e+03	47.81	70.59	11.46

500000.0	500000.0	1765892802.7668698	8.859e+04	1.142e+04	3.493e+03	2.186e+04	1.175e+03	2.039e+04	6.679e+03	47.79	70.67	11.44

500000.0	500000.0	1765892803.7200835	8.946e+04	1.145e+04	3.455e+03	2.195e+04	1.181e+03	2.063e+04	6.684e+03	47.80	70.71	11.43

500000.0	500000.0	1765892804.7663631	8.997e+04	1.149e+04	3.422e+03	2.207e+04	1.189e+03	2.082e+04	6.689e+03	47.78	70.67	11.35

500000.0	500000.0	1765892805.718891	9.067e+04	1.152e+04	3.400e+03	2.215e+04	1.195e+03	2.099e+04	6.694e+03	47.77	70.83	11.37

500000.0	500000.0	1765892806.7832484	9.126e+04	1.156e+04	3.340e+03	2.225e+04	1.201e+03	2.116e+04	6.696e+03	47.75	70.51	11.44

500000.0	500000.0	1765892807.7173586	9.198e+04	1.158e+04	3.297e+03	2.236e+04	1.207e+03	2.128e+04	6.699e+03	47.74	70.79	11.39

500000.0	500000.0	1765892808.7734373	9.245e+04	1.162e+04	3.248e+03	2.248e+04	1.213e+03	2.143e+04	6.704e+03	47.72	70.55	11.18

500000.0	500000.0	1765892809.7153077	9.292e+04	1.166e+04	3.232e+03	2.259e+04	1.217e+03	2.156e+04	6.707e+03	47.71	70.63	11.21

##########################################################_BOMBA_DESLIGADA_###########################################################
1	1	1765892811.713362	9.959e+04	1.191e+04	3.199e+03	2.312e+04	1.232e+03	2.233e+04	6.732e+03	47.91	99.76	12.70

500000.0	1	1765892812.7707245	1.045e+05	1.201e+04	3.156e+03	2.426e+04	1.261e+03	2.362e+04	6.769e+03	47.88	99.83	13.56

500000.0	1	1765892813.711369	1.078e+05	1.203e+04	3.134e+03	2.511e+04	1.285e+03	2.500e+04	6.800e+03	47.86	99.76	14.02

500000.0	1	1765892814.7743645	1.100e+05	1.201e+04	3.134e+03	2.572e+04	1.308e+03	2.635e+04	6.824e+03	47.85	99.76	14.32

500000.0	1	1765892815.7090275	1.113e+05	1.197e+04	3.134e+03	2.615e+04	1.328e+03	2.774e+04	6.846e+03	47.86	99.83	14.65

500000.0	1	1765892816.7736325	1.119e+05	1.195e+04	3.134e+03	2.649e+04	1.347e+03	2.909e+04	6.864e+03	47.86	99.83	14.74

500000.0	1	1765892817.707355	1.122e+05	1.193e+04	3.134e+03	2.670e+04	1.363e+03	3.045e+04	6.881e+03	47.86	99.83	15.12

500000.0	1	1765892818.7658036	1.124e+05	1.189e+04	3.134e+03	2.691e+04	1.379e+03	3.178e+04	6.896e+03	47.86	99.68	15.21

500000.0	1	1765892819.7052968	1.122e+05	1.189e+04	3.134e+03	2.705e+04	1.393e+03	3.300e+04	6.907e+03	47.86	99.72	15.46

500000.0	1	1765892820.7286875	1.120e+05	1.187e+04	4.422e+03	2.716e+04	1.406e+03	3.423e+04	6.919e+03	47.86	99.76	15.68

500000.0	1	1765892821.7033968	1.118e+05	1.185e+04	4.427e+03	2.721e+04	1.419e+03	3.537e+04	6.929e+03	47.87	99.76	15.77

500000.0	1	1765892822.772396	1.116e+05	1.182e+04	5.091e+03	2.726e+04	1.431e+03	3.641e+04	6.939e+03	47.88	99.76	15.96

500000.0	1	1765892823.7033393	1.113e+05	1.181e+04	5.772e+03	2.731e+04	1.442e+03	3.743e+04	6.949e+03	47.88	99.79	16.14

500000.0	1	1765892824.7692108	1.109e+05	1.180e+04	5.783e+03	2.731e+04	1.453e+03	3.833e+04	6.958e+03	47.89	99.79	16.32

500000.0	1	1765892825.699328	1.107e+05	1.177e+04	5.789e+03	2.735e+04	1.464e+03	3.931e+04	6.965e+03	47.89	99.72	16.57

500000.0	1	1765892826.7285585	1.101e+05	1.174e+04	5.801e+03	2.735e+04	1.473e+03	4.014e+04	6.975e+03	47.89	99.76	16.60

500000.0	1	1765892827.6974554	1.101e+05	1.171e+04	5.824e+03	2.731e+04	1.485e+03	4.095e+04	6.983e+03	47.90	99.72	16.74

500000.0	1	1765892828.7717824	1.094e+05	1.170e+04	5.841e+03	2.728e+04	1.494e+03	4.170e+04	6.990e+03	47.91	99.76	16.97

500000.0	1	1765892829.6954072	1.095e+05	1.167e+04	5.841e+03	2.728e+04	1.504e+03	4.245e+04	6.999e+03	47.90	99.72	17.09

500000.0	1	1765892830.7362406	1.091e+05	1.163e+04	5.881e+03	2.726e+04	1.514e+03	4.319e+04	7.006e+03	47.92	99.79	17.24

############################################################_BOMBA_LIGADA_############################################################
1	500000.0	1765892836.6884365	9.779e+04	1.101e+04	5.899e+03	2.523e+04	1.581e+03	4.478e+04	7.014e+03	47.55	56.38	14.25

500000.0	500000.0	1765892837.687288	9.654e+04	1.073e+04	5.829e+03	2.341e+04	1.584e+03	4.223e+04	6.987e+03	47.37	56.07	12.68

500000.0	500000.0	1765892838.6796331	9.749e+04	1.056e+04	5.789e+03	2.243e+04	1.600e+03	4.079e+04	6.970e+03	47.19	56.03	11.72

500000.0	500000.0	1765892839.6850624	9.898e+04	1.044e+04	5.783e+03	2.189e+04	1.627e+03	4.032e+04	6.959e+03	47.05	55.99	11.12

500000.0	500000.0	1765892840.678193	1.010e+05	1.034e+04	5.777e+03	2.155e+04	1.662e+03	4.061e+04	6.954e+03	46.94	56.07	10.65

500000.0	500000.0	1765892841.6828175	1.027e+05	1.026e+04	5.783e+03	2.129e+04	1.689e+03	4.102e+04	6.951e+03	46.81	55.99	10.35

500000.0	500000.0	1765892842.6769888	1.040e+05	1.022e+04	5.777e+03	2.112e+04	1.702e+03	4.140e+04	6.953e+03	46.71	55.99	10.20

500000.0	500000.0	1765892843.6819475	1.043e+05	1.019e+04	5.777e+03	2.099e+04	1.699e+03	4.144e+04	6.954e+03	46.62	56.07	10.16

500000.0	500000.0	1765892844.6801393	1.051e+05	1.019e+04	5.777e+03	2.089e+04	1.700e+03	4.126e+04	6.956e+03	46.51	55.95	10.17

500000.0	500000.0	1765892845.679273	1.055e+05	1.017e+04	5.777e+03	2.080e+04	1.698e+03	4.100e+04	6.953e+03	46.45	56.03	10.12

500000.0	500000.0	1765892846.6798737	1.057e+05	1.016e+04	5.777e+03	2.075e+04	1.693e+03	4.075e+04	6.953e+03	46.35	55.87	9.87

500000.0	500000.0	1765892847.6774278	1.062e+05	1.014e+04	5.783e+03	2.071e+04	1.698e+03	4.052e+04	6.954e+03	46.30	55.91	9.89

500000.0	500000.0	1765892848.6779945	1.063e+05	1.014e+04	5.777e+03	2.068e+04	1.698e+03	4.039e+04	6.956e+03	46.23	56.07	9.90

500000.0	500000.0	1765892849.6758301	1.067e+05	1.014e+04	5.777e+03	2.067e+04	1.695e+03	4.032e+04	6.956e+03	46.17	55.91	9.79

500000.0	500000.0	1765892850.676065	1.069e+05	1.014e+04	5.777e+03	2.068e+04	1.698e+03	4.028e+04	6.956e+03	46.10	55.99	9.76

500000.0	500000.0	1765892851.6733556	1.071e+05	1.013e+04	5.783e+03	2.067e+04	1.697e+03	4.025e+04	6.959e+03	46.06	55.87	9.69

500000.0	500000.0	1765892852.6774292	1.073e+05	1.014e+04	5.783e+03	2.070e+04	1.691e+03	4.005e+04	6.959e+03	45.98	56.03	9.74

500000.0	500000.0	1765892853.6711998	1.071e+05	1.013e+04	5.783e+03	2.070e+04	1.688e+03	3.990e+04	6.963e+03	45.95	56.15	9.77

500000.0	500000.0	1765892854.6812289	1.075e+05	1.014e+04	5.783e+03	2.073e+04	1.691e+03	3.968e+04	6.963e+03	45.90	55.95	9.78

500000.0	500000.0	1765892855.668532	1.080e+05	1.011e+04	5.783e+03	2.073e+04	1.701e+03	3.983e+04	6.965e+03	45.87	55.99	9.63

##########################################################_BOMBA_DESLIGADA_###########################################################
#####################################################_CICLO_FINALIZADO_1_DE_5_#####################################################
1	1	1765892868.6829407	1.211e+05	1.056e+04	5.968e+03	2.724e+04	1.887e+03	4.882e+04	7.152e+03	46.90	99.76	16.02

500000.0	1	1765892869.6557047	1.210e+05	1.052e+04	5.974e+03	2.733e+04	1.897e+03	4.945e+04	7.160e+03	46.96	99.79	16.01

500000.0	1	1765892870.6829665	1.210e+05	1.048e+04	5.980e+03	2.736e+04	1.907e+03	5.013e+04	7.169e+03	47.01	99.76	16.23

#####################################################_CICLO_INICIADO_2_DE_5_#####################################################
############################################################_BOMBA_LIGADA_############################################################
1	500000.0	1765892876.681858	9.245e+04	1.021e+04	5.980e+03	2.752e+04	1.858e+03	5.151e+04	7.166e+03	47.16	70.67	15.77

500000.0	500000.0	1765892877.6480174	7.196e+04	1.066e+04	5.766e+03	2.604e+04	1.420e+03	3.352e+04	6.946e+03	47.24	69.81	14.06

500000.0	500000.0	1765892878.6543202	6.730e+04	1.171e+04	3.324e+03	2.501e+04	1.101e+03	2.118e+04	6.694e+03	47.29	70.01	12.81

500000.0	500000.0	1765892879.6451604	6.845e+04	1.251e+04	6.439e+03	2.450e+04	9.609e+02	1.677e+04	6.548e+03	47.33	70.05	12.05

500000.0	500000.0	1765892880.6815743	7.158e+04	1.304e+04	7.379e+03	2.417e+04	8.946e+02	1.482e+04	6.481e+03	47.37	69.97	11.49

500000.0	500000.0	1765892881.6385553	7.451e+04	1.322e+04	7.787e+03	2.401e+04	8.725e+02	1.415e+04	6.466e+03	47.39	69.77	11.34

500000.0	500000.0	1765892882.6532254	7.761e+04	1.326e+04	7.962e+03	2.385e+04	8.692e+02	1.396e+04	6.474e+03	47.42	70.05	11.09

500000.0	500000.0	1765892883.641512	8.002e+04	1.322e+04	7.932e+03	2.381e+04	8.779e+02	1.408e+04	6.490e+03	47.45	69.97	11.05

500000.0	500000.0	1765892884.6824718	8.272e+04	1.313e+04	7.793e+03	2.374e+04	8.933e+02	1.439e+04	6.516e+03	47.46	69.85	10.84

500000.0	500000.0	1765892885.639534	8.473e+04	1.304e+04	7.607e+03	2.376e+04	9.108e+02	1.478e+04	6.534e+03	47.47	70.01	10.97

500000.0	500000.0	1765892886.673814	8.683e+04	1.293e+04	7.349e+03	2.378e+04	9.330e+02	1.530e+04	6.560e+03	47.50	69.85	10.98

500000.0	500000.0	1765892887.6374068	8.834e+04	1.285e+04	7.117e+03	2.380e+04	9.541e+02	1.579e+04	6.578e+03	47.49	69.93	10.86

500000.0	500000.0	1765892888.6828132	8.984e+04	1.275e+04	6.845e+03	2.385e+04	9.759e+02	1.637e+04	6.599e+03	47.50	69.93	10.83

500000.0	500000.0	1765892889.6354506	9.093e+04	1.268e+04	6.639e+03	2.388e+04	9.943e+02	1.684e+04	6.615e+03	47.51	69.89	10.80

500000.0	500000.0	1765892890.710478	9.152e+04	1.263e+04	6.416e+03	2.395e+04	1.012e+03	1.737e+04	6.628e+03	47.52	69.85	10.72

500000.0	500000.0	1765892891.6333709	9.251e+04	1.258e+04	6.253e+03	2.403e+04	1.029e+03	1.777e+04	6.640e+03	47.53	70.20	10.88

500000.0	500000.0	1765892892.6714652	9.319e+04	1.255e+04	6.084e+03	2.409e+04	1.045e+03	1.823e+04	6.654e+03	47.53	69.81	10.88

500000.0	500000.0	1765892893.6313639	9.373e+04	1.253e+04	5.956e+03	2.416e+04	1.058e+03	1.857e+04	6.663e+03	47.53	69.85	10.85

500000.0	500000.0	1765892894.678154	9.428e+04	1.251e+04	5.841e+03	2.426e+04	1.073e+03	1.894e+04	6.673e+03	47.54	70.05	10.86

500000.0	500000.0	1765892895.629246	9.477e+04	1.248e+04	5.749e+03	2.430e+04	1.086e+03	1.923e+04	6.682e+03	47.54	70.01	10.94

##########################################################_BOMBA_DESLIGADA_###########################################################
1	1	1765892898.6807544	1.051e+05	1.267e+04	3.329e+03	2.563e+04	1.143e+03	2.115e+04	6.740e+03	47.75	99.76	12.73

500000.0	1	1765892899.6253383	1.091e+05	1.267e+04	3.199e+03	2.658e+04	1.172e+03	2.233e+04	6.774e+03	47.74	99.72	13.39

500000.0	1	1765892900.6671448	1.120e+05	1.260e+04	3.156e+03	2.729e+04	1.200e+03	2.369e+04	6.804e+03	47.74	99.72	13.72

500000.0	1	1765892901.6233668	1.140e+05	1.254e+04	3.134e+03	2.783e+04	1.225e+03	2.495e+04	6.826e+03	47.75	99.76	14.04

500000.0	1	1765892902.6823099	1.151e+05	1.246e+04	3.134e+03	2.823e+04	1.249e+03	2.640e+04	6.851e+03	47.76	99.76	14.19

500000.0	1	1765892903.6211488	1.157e+05	1.240e+04	3.134e+03	2.851e+04	1.269e+03	2.762e+04	6.869e+03	47.76	99.76	14.29

500000.0	1	1765892904.6797178	1.162e+05	1.235e+04	3.134e+03	2.874e+04	1.290e+03	2.899e+04	6.886e+03	47.78	99.68	14.60

500000.0	1	1765892905.6193516	1.161e+05	1.230e+04	3.134e+03	2.889e+04	1.307e+03	3.012e+04	6.900e+03	47.78	99.83	14.82

500000.0	1	1765892906.6932755	1.161e+05	1.225e+04	3.608e+03	2.901e+04	1.325e+03	3.145e+04	6.915e+03	47.79	99.79	14.80

500000.0	1	1765892907.6146567	1.160e+05	1.222e+04	4.422e+03	2.909e+04	1.340e+03	3.254e+04	6.929e+03	47.81	99.79	15.10

500000.0	1	1765892908.6854846	1.159e+05	1.217e+04	5.256e+03	2.915e+04	1.356e+03	3.366e+04	6.939e+03	47.82	99.83	15.16

500000.0	1	1765892909.616632	1.157e+05	1.213e+04	5.772e+03	2.919e+04	1.369e+03	3.467e+04	6.949e+03	47.82	99.83	15.28

500000.0	1	1765892910.6825812	1.153e+05	1.208e+04	5.783e+03	2.923e+04	1.384e+03	3.566e+04	6.961e+03	47.83	99.76	15.45

500000.0	1	1765892911.6135907	1.152e+05	1.204e+04	5.789e+03	2.919e+04	1.396e+03	3.660e+04	6.970e+03	47.84	99.79	15.56

500000.0	1	1765892912.6896136	1.149e+05	1.199e+04	5.801e+03	2.919e+04	1.409e+03	3.751e+04	6.980e+03	47.85	99.76	15.87

500000.0	1	1765892913.6114318	1.148e+05	1.195e+04	5.835e+03	2.921e+04	1.421e+03	3.841e+04	6.990e+03	47.86	99.79	15.96

500000.0	1	1765892914.6787198	1.142e+05	1.191e+04	5.852e+03	2.921e+04	1.432e+03	3.923e+04	6.999e+03	47.86	99.72	16.07

500000.0	1	1765892915.6088958	1.141e+05	1.186e+04	5.881e+03	2.915e+04	1.445e+03	3.997e+04	7.006e+03	47.87	99.79	16.20

500000.0	1	1765892916.683814	1.139e+05	1.181e+04	5.899e+03	2.913e+04	1.455e+03	4.073e+04	7.014e+03	47.87	99.83	16.19

500000.0	1	1765892917.607714	1.138e+05	1.177e+04	5.904e+03	2.907e+04	1.467e+03	4.147e+04	7.026e+03	47.89	99.68	16.58

############################################################_BOMBA_LIGADA_############################################################
1	500000.0	1765892923.6000931	1.020e+05	1.101e+04	5.910e+03	2.628e+04	1.547e+03	4.277e+04	7.032e+03	47.44	56.19	13.10

500000.0	500000.0	1765892924.617769	1.018e+05	1.078e+04	5.881e+03	2.460e+04	1.561e+03	4.114e+04	7.008e+03	47.24	56.03	11.85

500000.0	500000.0	1765892925.5978186	1.027e+05	1.065e+04	5.847e+03	2.372e+04	1.578e+03	4.054e+04	6.995e+03	47.11	55.99	10.92

500000.0	500000.0	1765892926.6162465	1.038e+05	1.056e+04	5.824e+03	2.316e+04	1.597e+03	4.025e+04	6.987e+03	46.99	55.87	10.56

500000.0	500000.0	1765892927.6007624	1.048e+05	1.050e+04	5.812e+03	2.285e+04	1.610e+03	4.014e+04	6.983e+03	46.87	55.91	10.34

500000.0	500000.0	1765892928.5971959	1.057e+05	1.044e+04	5.801e+03	2.259e+04	1.621e+03	4.010e+04	6.980e+03	46.78	55.95	10.17

500000.0	500000.0	1765892929.5951896	1.065e+05	1.039e+04	5.801e+03	2.239e+04	1.630e+03	4.014e+04	6.980e+03	46.66	55.95	10.04

500000.0	500000.0	1765892930.593226	1.072e+05	1.034e+04	5.801e+03	2.225e+04	1.638e+03	4.010e+04	6.980e+03	46.56	55.83	9.98

500000.0	500000.0	1765892931.5854912	1.079e+05	1.030e+04	5.812e+03	2.214e+04	1.651e+03	4.025e+04	6.982e+03	46.47	55.87	9.80

500000.0	500000.0	1765892932.591182	1.086e+05	1.027e+04	5.812e+03	2.205e+04	1.660e+03	4.050e+04	6.983e+03	46.38	56.03	9.87

500000.0	500000.0	1765892933.5907533	1.088e+05	1.025e+04	5.818e+03	2.199e+04	1.663e+03	4.064e+04	6.985e+03	46.33	55.91	9.85

500000.0	500000.0	1765892934.5893977	1.092e+05	1.025e+04	5.818e+03	2.192e+04	1.661e+03	4.057e+04	6.983e+03	46.24	56.03	9.86

500000.0	500000.0	1765892935.5874994	1.093e+05	1.023e+04	5.829e+03	2.192e+04	1.661e+03	4.039e+04	6.985e+03	46.18	55.95	9.65

500000.0	500000.0	1765892936.5874214	1.095e+05	1.020e+04	5.829e+03	2.190e+04	1.666e+03	4.019e+04	6.989e+03	46.12	55.83	9.59

500000.0	500000.0	1765892937.5826883	1.097e+05	1.020e+04	5.841e+03	2.189e+04	1.671e+03	4.012e+04	6.990e+03	46.06	55.87	9.64

500000.0	500000.0	1765892938.5849497	1.096e+05	1.021e+04	5.829e+03	2.189e+04	1.670e+03	3.997e+04	6.990e+03	46.03	55.91	9.55

500000.0	500000.0	1765892939.582946	1.100e+05	1.019e+04	5.852e+03	2.189e+04	1.672e+03	3.988e+04	6.990e+03	45.98	55.87	9.63

500000.0	500000.0	1765892940.5827026	1.101e+05	1.020e+04	5.841e+03	2.191e+04	1.672e+03	3.986e+04	6.992e+03	45.93	55.99	9.49

500000.0	500000.0	1765892941.5796254	1.107e+05	1.019e+04	5.847e+03	2.192e+04	1.680e+03	3.999e+04	6.992e+03	45.89	55.91	9.50

##########################################################_BOMBA_DESLIGADA_###########################################################
#####################################################_CICLO_FINALIZADO_2_DE_5_#####################################################
1	1	1765892955.5736952	1.262e+05	1.035e+04	5.980e+03	2.884e+04	1.971e+03	4.929e+04	7.192e+03	46.99	99.76	15.51

500000.0	1	1765892956.5670958	1.259e+05	1.028e+04	5.980e+03	2.891e+04	1.981e+03	4.994e+04	7.203e+03	47.04	99.76	15.57

500000.0	1	1765892957.5633876	1.260e+05	1.024e+04	5.980e+03	2.895e+04	1.990e+03	5.053e+04	7.213e+03	47.09	99.76	15.78

#####################################################_CICLO_INICIADO_3_DE_5_#####################################################
############################################################_BOMBA_LIGADA_############################################################
1	500000.0	1765892963.5769343	7.529e+04	1.048e+04	5.841e+03	2.758e+04	1.476e+03	3.418e+04	6.994e+03	47.25	70.01	13.39

500000.0	500000.0	1765892964.560036	6.984e+04	1.149e+04	3.248e+03	2.649e+04	1.132e+03	2.139e+04	6.740e+03	47.31	69.97	12.38

500000.0	500000.0	1765892965.572085	7.078e+04	1.229e+04	6.510e+03	2.596e+04	9.875e+02	1.700e+04	6.602e+03	47.35	70.16	11.66

500000.0	500000.0	1765892966.557342	7.357e+04	1.280e+04	7.433e+03	2.563e+04	9.195e+02	1.503e+04	6.532e+03	47.40	69.81	11.41

500000.0	500000.0	1765892967.5766509	7.651e+04	1.304e+04	7.871e+03	2.542e+04	8.946e+02	1.428e+04	6.513e+03	47.44	70.08	11.16

500000.0	500000.0	1765892968.5549278	7.961e+04	1.308e+04	8.047e+03	2.526e+04	8.886e+02	1.406e+04	6.518e+03	47.46	70.08	10.88

500000.0	500000.0	1765892969.576823	8.223e+04	1.306e+04	8.035e+03	2.521e+04	8.946e+02	1.415e+04	6.531e+03	47.50	70.05	10.87

500000.0	500000.0	1765892970.5544102	8.450e+04	1.299e+04	7.890e+03	2.517e+04	9.094e+02	1.446e+04	6.553e+03	47.52	69.97	10.96

500000.0	500000.0	1765892971.5542085	8.683e+04	1.290e+04	7.679e+03	2.517e+04	9.276e+02	1.489e+04	6.576e+03	47.54	70.01	10.86

500000.0	500000.0	1765892972.551167	8.865e+04	1.279e+04	7.439e+03	2.517e+04	9.480e+02	1.539e+04	6.599e+03	47.55	70.20	10.81

500000.0	500000.0	1765892973.5684226	9.023e+04	1.269e+04	7.176e+03	2.518e+04	9.690e+02	1.593e+04	6.618e+03	47.56	70.05	10.83

500000.0	500000.0	1765892974.5506227	9.185e+04	1.261e+04	6.916e+03	2.521e+04	9.895e+02	1.649e+04	6.636e+03	47.57	70.05	10.79

500000.0	500000.0	1765892975.5670075	9.285e+04	1.254e+04	6.680e+03	2.526e+04	1.011e+03	1.701e+04	6.654e+03	47.57	70.20	10.81

500000.0	500000.0	1765892976.5484853	9.373e+04	1.248e+04	6.463e+03	2.532e+04	1.028e+03	1.753e+04	6.669e+03	47.58	69.89	10.77

500000.0	500000.0	1765892977.5727684	9.491e+04	1.244e+04	6.282e+03	2.539e+04	1.045e+03	1.801e+04	6.681e+03	47.58	70.05	10.77

500000.0	500000.0	1765892978.5449605	9.583e+04	1.240e+04	6.101e+03	2.549e+04	1.063e+03	1.848e+04	6.694e+03	47.58	70.08	10.70

500000.0	500000.0	1765892979.572376	9.662e+04	1.235e+04	5.956e+03	2.553e+04	1.080e+03	1.891e+04	6.707e+03	47.58	69.97	10.76

500000.0	500000.0	1765892980.5433285	9.720e+04	1.232e+04	5.829e+03	2.564e+04	1.097e+03	1.931e+04	6.719e+03	47.59	69.93	10.77

500000.0	500000.0	1765892981.5483167	9.801e+04	1.229e+04	5.743e+03	2.574e+04	1.111e+03	1.968e+04	6.725e+03	47.59	69.97	10.64

500000.0	500000.0	1765892982.5409977	9.853e+04	1.228e+04	5.674e+03	2.581e+04	1.125e+03	2.005e+04	6.735e+03	47.59	70.01	10.76

##########################################################_BOMBA_DESLIGADA_###########################################################
1	1	1765892984.5402775	1.048e+05	1.241e+04	3.400e+03	2.626e+04	1.152e+03	2.096e+04	6.765e+03	47.83	99.72	12.13

500000.0	1	1765892985.5359468	1.102e+05	1.246e+04	3.199e+03	2.758e+04	1.184e+03	2.224e+04	6.802e+03	47.79	99.76	12.90

500000.0	1	1765892986.5356803	1.140e+05	1.241e+04	3.156e+03	2.853e+04	1.213e+03	2.359e+04	6.834e+03	47.79	99.72	13.39

500000.0	1	1765892987.5723774	1.165e+05	1.234e+04	3.134e+03	2.923e+04	1.239e+03	2.488e+04	6.859e+03	47.79	99.72	13.67

500000.0	1	1765892988.5354788	1.181e+05	1.226e+04	3.134e+03	2.971e+04	1.264e+03	2.628e+04	6.883e+03	47.80	99.72	13.95

500000.0	1	1765892989.5739763	1.188e+05	1.218e+04	3.134e+03	3.010e+04	1.285e+03	2.761e+04	6.902e+03	47.80	99.79	14.14

500000.0	1	1765892990.534348	1.195e+05	1.211e+04	4.422e+03	3.037e+04	1.306e+03	2.895e+04	6.922e+03	47.80	99.72	14.21

500000.0	1	1765892991.5679426	1.198e+05	1.207e+04	5.256e+03	3.052e+04	1.323e+03	3.024e+04	6.937e+03	47.82	99.72	14.48

500000.0	1	1765892992.5320866	1.201e+05	1.201e+04	5.777e+03	3.067e+04	1.341e+03	3.153e+04	6.951e+03	47.82	99.72	14.39

500000.0	1	1765892993.5377865	1.198e+05	1.197e+04	5.783e+03	3.076e+04	1.356e+03	3.268e+04	6.965e+03	47.84	99.72	14.76

